target,identified,v_limits,e_v_center,Lya_v,Lya_W,e_Lya_W,Na,e_Na,b,e_b,W,e_W,comment,z_target,RAdeg_target,DEdeg_target,type,glon,glat,z,program PI,program #,obsid,"SN(N=1238,C=1548,O=1031)",calver,nightonly,IGMPARS,FPN
HE1217+0220,Lya,"1910, 2090",1,2016,521,10,2.71E+14,2.53E+13,52.5,2.3,87.4,3.9,blended with Lyb,0.2404,,,QSO,284.99,63.84,0.24037,Bordoloi,13852,LCLP01,"SN=N:14.5,C:12.8",v3.1.7,nightonly=TODO,IGMPARS=yes,FPN=yes
HE1217+0220,Lya,"2116, 2300",1,2235,548,10,2.22E+14,1.03E+13,60.5,1.7,100.8,2.8,blended with Lya,0.2404,,,QSO,284.99,63.84,0.24037,Bordoloi,13852,LCLP01,"SN=N:14.5,C:12.8",v3.1.7,nightonly=TODO,IGMPARS=yes,FPN=yes
HE1217+0220,Lya,"2300, 2406",1,2316,139,11,3.32E+13,2.95E+12,39.6,2.4,66,4,"blended with Lya, pretty uncertain",0.2404,,,QSO,284.99,63.84,0.24037,Bordoloi,13852,LCLP01,"SN=N:14.5,C:12.8",v3.1.7,nightonly=TODO,IGMPARS=yes,FPN=yes
FBQSJ1353+3620,Lya,"2508, 2612",3,2560,50,13,1.01E+13,2.67E+12,38.1,2.4,63.5,3.9,very weak,0.285,,,QSO,71.81,73.95,0.28504,Wakker,13444,LC8L03,SN=N:13.9,v3.0,nightonly=done,IGMPARS=yes,FPN=yes
FBQSJ1353+3620,Lya,"5401, 5535",1,5464,86,14,1.79E+13,3.00E+12,43.2,4.2,72,7,"weak, hard to tell width",0.285,,,QSO,71.81,73.95,0.28504,Wakker,13444,LC8L03,SN=N:13.9,v3.0,nightonly=done,IGMPARS=yes,FPN=yes
FBQSJ1353+3620,Lya,"6108, 6232",1,6174,117,12,2.50E+13,2.96E+12,43.1,3,71.7,5.1,,0.285,,,QSO,71.81,73.95,0.28504,Wakker,13444,LC8L03,SN=N:13.9,v3.0,nightonly=done,IGMPARS=yes,FPN=yes
FBQSJ1353+3620,Lya,"6433, 6695",1,6587,395,17,1.18E+14,6.42E+12,67.3,4.2,112.1,7.1,,0.285,,,QSO,71.81,73.95,0.28504,Wakker,13444,LC8L03,SN=N:13.9,v3.0,nightonly=done,IGMPARS=yes,FPN=yes
SDSSJ084159.20+140642.0,Lya,"1956, 2114",2,2054,300,15,9.77E+13,7.38E+12,41.1,2.8,68.4,4.7,,1.2557,,,QSO,212.14,30.77,1.25567,Borthakur,13314,LC9M01,SN=N:13.1,v3.1.7,nightonly=TODO,IGMPARS=yes,FPN=yes
SDSSJ084159.20+140642.0,Lya,"5358, 5518",4,5445,360,11,1.34E+14,8.58E+12,42.1,2.4,70,4,,1.2557,,,QSO,212.14,30.77,1.25567,Borthakur,13314,LC9M01,SN=N:13.1,v3.1.7,nightonly=TODO,IGMPARS=yes,FPN=yes
SDSSJ084159.20+140642.0,Lya,"8324, 8394",1,8358,122,8,3.00E+13,2.53E+12,25.6,2.4,42.6,3.9,blended with Lya@8428,1.2557,,,QSO,212.14,30.77,1.25567,Borthakur,13314,LC9M01,SN=N:13.1,v3.1.7,nightonly=TODO,IGMPARS=yes,FPN=yes
SDSSJ084159.20+140642.0,Lya,"8394, 8514",1,8428,178,10,4.36E+13,3.16E+12,40.4,2.3,67.3,3.8,blended with Lya@8428,1.2557,,,QSO,212.14,30.77,1.25567,Borthakur,13314,LC9M01,SN=N:13.1,v3.1.7,nightonly=TODO,IGMPARS=yes,FPN=yes
HS1231+4814,Lya,"9129, 9201",1,9175,102,9,2.37E+13,2.60E+12,27.3,3.5,45.5,5.8,"blended with saturated Lyb, Lyb",0.3822,,,QSO,131.24,68.87,0.38223,Tumlinson,"1,159,813,033","LB5N31,LC1C11","SN=N:12.9,C:9.1","v3.1.1,3.0",nightonly=TODO,IGMPARS=yes,FPN=yes
TON1009,Lya,"1846, 1936",1,1908,111,14,2.55E+13,3.86E+12,33.3,3.6,55.5,6,blended with Lya@1980,0.8103,,,QSO,192.24,42.03,0.81028,Heckman,12603,LBS328,SN=N:12.4,v3.1.7,nightonly=TODO,IGMPARS=yes,FPN=yes
TON1009,Lya,"1936, 2032",1,1980,243,12,7.96E+13,6.83E+12,31,3,51.6,5,"blended with Lya@1908, saturated",0.8103,,,QSO,192.24,42.03,0.81028,Heckman,12603,LBS328,SN=N:12.4,v3.1.7,nightonly=TODO,IGMPARS=yes,FPN=yes
TON1009,Lya,"4206,  4360",3,4295,333,14,1.24E+14,1.19E+13,40.4,2.8,67.3,4.7,saturated,0.8103,,,QSO,192.24,42.03,0.81028,Heckman,12603,LBS328,SN=N:12.4,v3.1.7,nightonly=TODO,IGMPARS=yes,FPN=yes
TON1009,Lya,"7859, 7947",1,7917,72,16,1.49E+13,3.60E+12,32.1,3.6,53.5,6,"labeled at 7953, I see two separate",0.8103,,,QSO,192.24,42.03,0.81028,Heckman,12603,LBS328,SN=N:12.4,v3.1.7,nightonly=TODO,IGMPARS=yes,FPN=yes
TON1009,Lya,"7959, 8029",8,7971,69,14,1.52E+13,3.37E+12,27.1,2.9,45.1,4.7,"labeled at 7953, I see two separate",0.8103,,,QSO,192.24,42.03,0.81028,Heckman,12603,LBS328,SN=N:12.4,v3.1.7,nightonly=TODO,IGMPARS=yes,FPN=yes
SBS0957+599,Lya,"2138, 2262",2,2198,143,14,3.29E+13,3.74E+12,38.1,2.7,63.5,4.5,hard to fit,0.7475,,,QSO,152.57,46.39,0.74749,Tumlinson,12248,LBHO65,"SN=N:11.2,C:13.7",v3.0,nightonly=done,IGMPARS=yes,FPN=t_im_SP
SBS0957+599,Lya,"2800, 2926",1,2870,226,12,6.29E+13,4.59E+12,36.2,2.7,60.2,4.5,,0.7475,,,QSO,152.57,46.39,0.74749,Tumlinson,12248,LBHO65,"SN=N:11.2,C:13.7",v3.0,nightonly=done,IGMPARS=yes,FPN=t_im_SP
SBS0957+599,Lya,"2994, 3146",3,3066,211,15,5.06E+13,4.26E+12,49,1.9,81.6,3.2,slightly blended?,0.7475,,,QSO,152.57,46.39,0.74749,Tumlinson,12248,LBHO65,"SN=N:11.2,C:13.7",v3.0,nightonly=done,IGMPARS=yes,FPN=t_im_SP
SBS0957+599,Lya,"3176, 3358",1,3273,293,16,8.86E+13,6.08E+12,43.7,4.1,72.7,6.9,,0.7475,,,QSO,152.57,46.39,0.74749,Tumlinson,12248,LBHO65,"SN=N:11.2,C:13.7",v3.0,nightonly=done,IGMPARS=yes,FPN=t_im_SP
SBS0957+599,Lya,"7194, 7266",1,7232,49,11,1.01E+13,2.48E+12,25.7,3,42.8,5,,0.7475,,,QSO,152.57,46.39,0.74749,Tumlinson,12248,LBHO65,"SN=N:11.2,C:13.7",v3.0,nightonly=done,IGMPARS=yes,FPN=t_im_SP
SBS0957+599,Lya,"9430, 9510",1,9469,72,11,1.51E+13,2.70E+12,29.4,3,49,4.9,blended with SII,0.7475,,,QSO,152.57,46.39,0.74749,Tumlinson,12248,LBHO65,"SN=N:11.2,C:13.7",v3.0,nightonly=done,IGMPARS=yes,FPN=t_im_SP
SDSSJ015530.02-085704.0,f:Lya,"1530, 1742",1,1642,617,17,2.90E+14,3.20E+13,64.5,1.8,107.5,3,saturated,,,,QSO,165.72,-66.34,0.16443,Tumlinson,12248,LBHO66,"SN=N:10.5,C:8.9",v3.0,nightonly=TODO,IGMPARS=prt,FPN=no
SDSSJ015530.02-085704.0,f:Lya,"4672, 4830",1,4761,230,19,5.53E+13,5.71E+12,54.4,1.9,90.5,3.2,blended?,,,,QSO,165.72,-66.34,0.16443,Tumlinson,12248,LBHO66,"SN=N:10.5,C:8.9",v3.0,nightonly=TODO,IGMPARS=prt,FPN=no
SDSSJ015530.02-085704.0,f:Lya,"8018, 8094",1,8046,81,14,1.76E+13,3.51E+12,30.8,2.3,51.2,3.8,,,,,QSO,165.72,-66.34,0.16443,Tumlinson,12248,LBHO66,"SN=N:10.5,C:8.9",v3.0,nightonly=TODO,IGMPARS=prt,FPN=no
SDSSJ115722.40+114040.0,Lya,"2661, 2823",1,2755,294,25,8.59E+13,1.09E+13,47.9,2.5,79.8,4.2,blended?,0.2909,,,Sey,260.91,70.01,0.29091,Borthakur,14071,"LCX215,65",SN=N:10.3,v3.1.7,nightonly=TODO,IGMPARS=yes,FPN=yes
SDSSJ115722.40+114040.0,Lya,"6108, 6312",1,6200,366,27,1.15E+14,1.34E+13,56.2,3.5,93.6,5.8,,0.2909,,,Sey,260.91,70.01,0.29091,Borthakur,14071,"LCX215,65",SN=N:10.3,v3.1.7,nightonly=TODO,IGMPARS=yes,FPN=yes
SDSSJ115722.40+114040.0,Lya,"6322, 6548",1,6428,689,22,3.33E+14,4.27E+13,73,1.7,121.6,2.9,saturated,0.2909,,,Sey,260.91,70.01,0.29091,Borthakur,14071,"LCX215,65",SN=N:10.3,v3.1.7,nightonly=TODO,IGMPARS=yes,FPN=yes
SDSSJ115722.40+114040.0,Lya,"9674, 9782",1,9736,90,19,1.91E+13,4.41E+12,39.6,2.2,66,3.7,,0.2909,,,Sey,260.91,70.01,0.29091,Borthakur,14071,"LCX215,65",SN=N:10.3,v3.1.7,nightonly=TODO,IGMPARS=yes,FPN=yes
SDSSJ155821.90+120532.0,no,,,,,,,,,,,,,0.5745,,,QSO,23.43,43.79,0.57452,Borthakur,14071,"LCX219,69",SN=N:10.2,v3.1.7,nightonly=TODO,IGMPARS=no,FPN=no
SDSSJ121640.60+071224.0,Lya,"3823, 3907",1,3845,106,22,2.50E+13,6.58E+12,31.4,2.3,52.3,3.9,blended with Lyb,0.5876,,,QSO,278.86,68.44,0.58756,Putman,11698,LB1V02,SN=N:10.2,v3.1.1,nightonly=TODO,IGMPARS=yes,FPN=yes
SDSSJ121640.60+071224.0,Lya,"6940, 7106",1,7021,324,20,1.04E+14,1.00E+13,43.1,2.9,71.8,4.8,,0.5876,,,QSO,278.86,68.44,0.58756,Putman,11698,LB1V02,SN=N:10.2,v3.1.1,nightonly=TODO,IGMPARS=yes,FPN=yes
SDSSJ112448.30+531818.0,Lya,"558, 748",1,664,339,32,1.01E+14,1.41E+13,52.1,3.8,86.8,6.2,hard to fit,0.5315,,,QSO,148.53,59.3,0.53151,Wakker,14240,LCWM06,SN=N:10.0,v3.1.8,nightonly=TODO,IGMPARS=yes,FPN=yes
SDSSJ112448.30+531818.0,Lya,"984, 1060",1,1019,71,20,1.51E+13,4.73E+12,27.5,3.4,45.8,5.7,hard to fit,0.5315,,,QSO,148.53,59.3,0.53151,Wakker,14240,LCWM06,SN=N:10.0,v3.1.8,nightonly=TODO,IGMPARS=yes,FPN=yes
SDSSJ112448.30+531818.0,Lya,"1076, 1208",1,1141,165,25,4.18E+13,7.31E+12,38.2,4.4,63.6,7.3,hard to fit,0.5315,,,QSO,148.53,59.3,0.53151,Wakker,14240,LCWM06,SN=N:10.0,v3.1.8,nightonly=TODO,IGMPARS=yes,FPN=yes
SDSSJ112448.30+531818.0,Lya,"5713, 5797",1,5752,121,17,2.80E+13,4.80E+12,31.6,2.4,52.5,4,blended with NV?,0.5315,,,QSO,148.53,59.3,0.53151,Wakker,14240,LCWM06,SN=N:10.0,v3.1.8,nightonly=TODO,IGMPARS=yes,FPN=yes
SDSSJ112448.30+531818.0,Lya,"8825, 8897",1,8867,66,17,1.40E+13,3.93E+12,29.4,2.1,48.9,3.5,weak,0.5315,,,QSO,148.53,59.3,0.53151,Wakker,14240,LCWM06,SN=N:10.0,v3.1.8,nightonly=TODO,IGMPARS=yes,FPN=yes
SDSSJ112448.30+531818.0,Lya,"9803, 9955",1,9883,229,22,5.94E+13,7.19E+12,45.7,2.7,76.1,4.4,,0.5315,,,QSO,148.53,59.3,0.53151,Wakker,14240,LCWM06,SN=N:10.0,v3.1.8,nightonly=TODO,IGMPARS=yes,FPN=yes
SDSSJ105958.90+251709.0,no,,,,,,,,,,,,,,,,QSO,210.81,64.98,0.66278,Tumlinson,12248,LBHO89,"SN=N:10.0,C:9.7",v3.0,nightonly=TODO,IGMPARS=no,FPN=no
CXO_J022224+4221,no,,,,,,,,,,,,,1.181,,,QSO,140.35,-17.41,1.181,Bregman,12904,LC3E01-03,SN=N:9.8,v3.1.7,nightonly=TODO,IGMPARS=no,FPN=no
RX_J1217.2+2749,Lya,"937, 1115",1,1035,528,26,2.35E+14,3.76E+13,58.3,2.9,97,4.8,"blended, hard to fit",0.3957,,,QSO,205.67,82.39,0.39566,Wakker,14772,LD5Z31,SN=N:9.2,v3.2.1,nightonly=TODO,IGMPARS=yes,FPN=yes
RX_J1217.2+2749,Lya,"1114, 1302",1,1186,565,24,2.38E+14,3.48E+13,64.2,2.4,106.8,3.9,"blended, hard to fit",0.3957,,,QSO,205.67,82.39,0.39566,Wakker,14772,LD5Z31,SN=N:9.2,v3.2.1,nightonly=TODO,IGMPARS=yes,FPN=yes
RX_J1217.2+2749,Lya,"1302, 1388",1,1326,128,21,3.08E+13,6.15E+12,30.6,3.1,51,5.1,"blended, hard to fit",0.3957,,,QSO,205.67,82.39,0.39566,Wakker,14772,LD5Z31,SN=N:9.2,v3.2.1,nightonly=TODO,IGMPARS=yes,FPN=yes
RX_J1217.2+2749,Maybe,"1399, 1505",2,1472,89,24,1.92E+13,5.71E+12,38.2,2,63.5,3.2,"not labeled, looks like something here",0.3957,,,QSO,205.67,82.39,0.39566,Wakker,14772,LD5Z31,SN=N:9.2,v3.2.1,nightonly=TODO,IGMPARS=yes,FPN=yes
RX_J1217.2+2749,Lya,"2542, 2622",2,2574,89,18,2.04E+13,4.64E+12,25.7,3.6,42.8,5.9,messy spectrum,0.3957,,,QSO,205.67,82.39,0.39566,Wakker,14772,LD5Z31,SN=N:9.2,v3.2.1,nightonly=TODO,IGMPARS=yes,FPN=yes
RX_J1217.2+2749,Lya,"2890, 3020",5,2963,114,23,2.47E+13,5.52E+12,48.5,2.3,80.7,3.8,messy spectrum,0.3957,,,QSO,205.67,82.39,0.39566,Wakker,14772,LD5Z31,SN=N:9.2,v3.2.1,nightonly=TODO,IGMPARS=yes,FPN=yes
RX_J1217.2+2749,Lya,"4010, 4102",1,4059,135,17,3.28E+13,5.22E+12,30.8,2.5,51.2,4.2,messy spectrum,0.3957,,,QSO,205.67,82.39,0.39566,Wakker,14772,LD5Z31,SN=N:9.2,v3.2.1,nightonly=TODO,IGMPARS=yes,FPN=yes
RX_J1217.2+2749,Lya,"6625, 6819",1,6718,295,24,7.25E+13,7.54E+12,65.4,2.5,108.9,4.2,messy spectrum,0.3957,,,QSO,205.67,82.39,0.39566,Wakker,14772,LD5Z31,SN=N:9.2,v3.2.1,nightonly=TODO,IGMPARS=yes,FPN=yes
SDSSJ114046.10+113649.0,Lya,"820, 934",1,928,252,44,7.45E+13,2.10E+13,40.6,5.2,67.7,8.6,all blended,0.6874,,,QSO,252.59,67.29,0.68736,Borthakur,14071,LCX210,SN=N:9.1,v3.1.8,nightonly=TODO,IGMPARS=yes,FPN=yes
SDSSJ114046.10+113649.0,Lya,"934, 1014",1,967,275,28,1.06E+14,3.16E+13,33.3,1.4,55.5,2.2,all blended,0.6874,,,QSO,252.59,67.29,0.68736,Borthakur,14071,LCX210,SN=N:9.1,v3.1.8,nightonly=TODO,IGMPARS=yes,FPN=yes
SDSSJ114046.10+113649.0,Lya,"1014, 1090",1,1016,209,28,7.19E+13,2.23E+13,28.1,2.9,46.8,4.8,all blended,0.6874,,,QSO,252.59,67.29,0.68736,Borthakur,14071,LCX210,SN=N:9.1,v3.1.8,nightonly=TODO,IGMPARS=yes,FPN=yes
RX_J1002.9+3240,no?,,,,,,,,,,,,,,,,QSO,193.8,53.3,0.82848,Heckman,12603,LBS349,SN=N:8.2,v3.3.4,nightonly=TODO,IGMPARS=yes,FPN=yes
RBS971,yes,,,,,,,,,,,,"clobbered by H2, no Lya",0.103,,,Sey,148.64,58.53,0.10304,Wakker,14240,LCWM07,SN=N:8.0,v3.1.8,nightonly=TODO,IGMPARS=yes,FPN=yes
CSO327,no,,,,,,,,,,,,,0.636,,,QSO,184.71,67.34,0.63597,Tumlinson,11598,LB5N16,"SN=N:7.3,C:6.1",v3.1.1,nightonly=TODO,IGMPARS=prt,FPN=no
SDSSJ084349.50+411741.0,no,,,,,,,,,,,,,,,,QSO,180.2,38.01,0.99,Tumlinson,12248,XXX,SN=7,vXXX,nightonly=TODO,IGMPARS=no,FPN=no
PG1115+080A1,no,,,,,,,,,,,,,,,,QSO,249.89,60.64,1.7355,Heckman,12603,XXX,SN=6,vXXX,nightonly=TODO,IGMPARS=no,FPN=no
NGC1275,no,,,,,,,,,,,,,,,,Sey,150.58,-13.26,0.01756,,C06302,.,SN=O:1.0,vXXX,nightonly=TODO,IGMPARS=no,FPN=fuse
PG1211+143,Lya,"2039, 2201",1,2124,127,10,2.66E+13,2.24E+12,55.9,3.1,93,5.2,,0.0809,,,QSO,267.55,74.32,0.0809,Lee,13947,LCS502,"SN=N:13.9,C:14.8,O:17.6",v3.3.4,nightonly=TODO,IGMPARS=yes,FPN=none_ID
PG1211+143,Lya,"4854, 4968",1,4943,153,7,3.65E+13,2.02E+12,37,2.7,61.6,4.4,blended with Lya,0.0809,,,QSO,267.55,74.32,0.0809,Lee,13947,LCS502,"SN=N:13.9,C:14.8,O:17.6",v3.3.4,nightonly=TODO,IGMPARS=yes,FPN=none_ID
PG1211+143,Lya,"4968, 5106",1,5022,228,7,5.80E+13,2.39E+12,43.2,2.9,71.9,4.9,blended with Lya,0.0809,,,QSO,267.55,74.32,0.0809,Lee,13947,LCS502,"SN=N:13.9,C:14.8,O:17.6",v3.3.4,nightonly=TODO,IGMPARS=yes,FPN=none_ID
PG1211+143,Lya,"6554, 6660",1,6617,96,6,2.11E+13,1.53E+12,30.5,2.5,50.8,4.1,,0.0809,,,QSO,267.55,74.32,0.0809,Lee,13947,LCS502,"SN=N:13.9,C:14.8,O:17.6",v3.3.4,nightonly=TODO,IGMPARS=yes,FPN=none_ID
PG1211+143,Lya,"6942, 7056",1,7000,128,6,2.96E+13,1.64E+12,32.6,2.7,54.3,4.4,,0.0809,,,QSO,267.55,74.32,0.0809,Lee,13947,LCS502,"SN=N:13.9,C:14.8,O:17.6",v3.3.4,nightonly=TODO,IGMPARS=yes,FPN=none_ID
PG1211+143,Lya,"7624, 7850",1,7745,155,9,3.23E+13,1.93E+12,67.1,3.5,111.7,5.8,,0.0809,,,QSO,267.55,74.32,0.0809,Lee,13947,LCS502,"SN=N:13.9,C:14.8,O:17.6",v3.3.4,nightonly=TODO,IGMPARS=yes,FPN=none_ID
PG1211+143,Lya,"8369, 8425",1,8392,16,5,3.08E+12,1.04E+12,18.8,2.8,31.3,4.7,not labeled but looks real,0.0809,,,QSO,267.55,74.32,0.0809,Lee,13947,LCS502,"SN=N:13.9,C:14.8,O:17.6",v3.3.4,nightonly=TODO,IGMPARS=yes,FPN=none_ID
PG1211+143,Lya,"8801, 8833",1,8814,9,4,1.76E+12,7.13E+11,8.7,4.9,14.5,8,extremely weak,0.0809,,,QSO,267.55,74.32,0.0809,Lee,13947,LCS502,"SN=N:13.9,C:14.8,O:17.6",v3.3.4,nightonly=TODO,IGMPARS=yes,FPN=none_ID
IRAS_Z06229-6434,Lya,"1236, 1324",1,1276,63,7,1.30E+13,1.59E+12,30.6,1.8,50.9,3,,0.1289,,,QSO,274.31,-27.32,0.12889,Howk,11692,"LB3J09,58","SN=N:28.2,C:22.1,O:4.7",v3.0,nightonly=done,IGMPARS=yes,FPN=yes
IRAS_Z06229-6434,Lya,"3592, 3758",1,3683,283,6,8.95E+13,2.42E+12,39,2.6,64.9,4.3,,0.1289,,,QSO,274.31,-27.32,0.12889,Howk,11692,"LB3J09,58","SN=N:28.2,C:22.1,O:4.7",v3.0,nightonly=done,IGMPARS=yes,FPN=yes
RX_J1330.8+3119,Lya,"1648, 1822",,1727,166,19,3.63E+13,4.51E+12,57.5,3,95.7,4.9,,0.2423,,,QSO,61.28,80.43,0.24232,Tumlinson,12248,LBHO85,"SN=N:13.8,C:14.1",v3.0,nightonly=TODO,IGMPARS=yes,FPN=yes
RX_J1330.8+3119,Lya,"2548, 2768",,2655,451,17,1.67E+14,1.28E+13,54.9,2.5,91.4,4.2,,0.2423,,,QSO,61.28,80.43,0.24232,Tumlinson,12248,LBHO85,"SN=N:13.8,C:14.1",v3.0,nightonly=TODO,IGMPARS=yes,FPN=yes
RX_J1330.8+3119,Maybe,"2779, 2865",,2822,73,13,1.52E+13,2.98E+12,38.2,2.7,636,4.5,Not labeled,0.2423,,,QSO,61.28,80.43,0.24232,Tumlinson,12248,LBHO85,"SN=N:13.8,C:14.1",v3.0,nightonly=TODO,IGMPARS=yes,FPN=yes
RX_J1330.8+3119,Lya,"4735, 4943",,4840,410,16,1.43E+14,9.86E+12,51.2,2.9,85.2,4.8,,0.2423,,,QSO,61.28,80.43,0.24232,Tumlinson,12248,LBHO85,"SN=N:13.8,C:14.1",v3.0,nightonly=TODO,IGMPARS=yes,FPN=yes
RX_J1330.8+3119,Lya,"4968, 5104",,5051,119,16,2.50E+13,3.65E+12,53.7,1.8,89.4,3,weak,0.2423,,,QSO,61.28,80.43,0.24232,Tumlinson,12248,LBHO85,"SN=N:13.8,C:14.1",v3.0,nightonly=TODO,IGMPARS=yes,FPN=yes
RX_J1330.8+3119,Lya,"7325, 7497",,7400,334,14,1.10E+14,7.83E+12,46.2,2.3,77,3.9,,0.2423,,,QSO,61.28,80.43,0.24232,Tumlinson,12248,LBHO85,"SN=N:13.8,C:14.1",v3.0,nightonly=TODO,IGMPARS=yes,FPN=yes
CSO395,Lya,"886, 984",1,961,204,14,6.06E+13,5.93E+12,31.8,5,53,8.4,blended,0.1711,,,QSO,161.26,77.01,0.17108,Tumlinson,12248,LBHO62,"SN=N:13.8,C:11.4",v3.0,nightonly=TODO,IGMPARS=yes,FPN=yes
CSO395,Lya,"974, 1120",5,1022,355,14,1.28E+14,1.02E+13,42.8,3.7,71.3,6.2,blended,0.1711,,,QSO,161.26,77.01,0.17108,Tumlinson,12248,LBHO62,"SN=N:13.8,C:11.4",v3.0,nightonly=TODO,IGMPARS=yes,FPN=yes
2E1219+0447,no,,,,,,,,,,,,,0.094,,,Sey,284.18,66.29,0.094,Borthakur,14071,LCX205,SN=N:11.7,v3.1.7,nightonly=TODO,IGMPARS=no,FPN=no
RX_J1356.4+2515,Lya,"4667, 4841",4,4762,128,23,2.71E+13,5.15E+12,66.9,2.7,111.4,4.5,"noisy, broad",0.164,,,Sey,29.27,75.31,0.16404,Tumlinson,12248,LBHO57,"SN=N:11.2,C:8.2",v3.0,nightonly=done,IGMPARS=yes,FPN=yes
RX_J1356.4+2515,Lya,"5221, 5347",1,5291,99,19,2.11E+13,4.35E+12,42.8,3.5,71.3,5.8,"noisy, broad",0.164,,,Sey,29.27,75.31,0.16404,Tumlinson,12248,LBHO57,"SN=N:11.2,C:8.2",v3.0,nightonly=done,IGMPARS=yes,FPN=yes
RX_J1356.4+2515,Lya,"7030, 7148",1,7080,84,18,1.75E+13,4.07E+12,43.3,3.7,72.1,6.2,,0.164,,,Sey,29.27,75.31,0.16404,Tumlinson,12248,LBHO57,"SN=N:11.2,C:8.2",v3.0,nightonly=done,IGMPARS=yes,FPN=yes
RX_J1356.4+2515,Lya,"8402, 8530",1,8475,131,18,2.84E+13,4.41E+12,47.4,2.5,78.9,4.1,,0.164,,,Sey,29.27,75.31,0.16404,Tumlinson,12248,LBHO57,"SN=N:11.2,C:8.2",v3.0,nightonly=done,IGMPARS=yes,FPN=yes
RX_J1356.4+2515,Lya,"9112, 9240",1,9186,271,15,8.97E+13,8.57E+12,36.1,2.3,60.1,3.8,blended with Lya@9285,0.164,,,Sey,29.27,75.31,0.16404,Tumlinson,12248,LBHO57,"SN=N:11.2,C:8.2",v3.0,nightonly=done,IGMPARS=yes,FPN=yes
RX_J1356.4+2515,Lya,"9236, 9320",1,9285,116,14,2.64E+13,3.90E+12,31.5,1.8,52.4,3,"blended with Lya@9186, SII",0.164,,,Sey,29.27,75.31,0.16404,Tumlinson,12248,LBHO57,"SN=N:11.2,C:8.2",v3.0,nightonly=done,IGMPARS=yes,FPN=yes
LBQS1220+0939,no,,,,,,,,,,,,,0.6824,,,QSO,281.08,71.05,0.68236,Putman,11698,LB1V10,SN=N:11.7,v3.1.1,nightonly=TODO,IGMPARS=no,FPN=no
2E1530+1511,Lya,"1690, 1904",2,1795,507,31,1.85E+14,2.65E+13,62.7,3.2,104.5,5.4,blended with 1953,0.09,,,Sey,23.46,50.56,0.09,Borthakur,14071,"LCX208,58",SN=N:9.1,v3.1.1,nightonly=TODO,IGMPARS=yes,FPN=yes
2E1530+1511,Lya,"1941, 2015",5,1953,137,19,3.63E+13,6.92E+12,26.8,1.8,44.7,2.9,"possibly a weak line between 1795, 1953",0.09,,,Sey,23.46,50.56,0.09,Borthakur,14071,"LCX208,58",SN=N:9.1,v3.1.1,nightonly=TODO,IGMPARS=yes,FPN=yes
SDSSJ113325.80+242328.0,no,,,,,,,,,,,,,,,,QSO,217.43,72.24,0.535,Borthakur,14071,XXX,SN=9,vXXX,nightonly=TODO,IGMPARS=no,FPN=no
SDSSJ121018.35+015405.9,no,,,,,,,,,,,,,,,,QSO,279.86,62.92,0.216,Tejos,15293,XXX,SN=5,vXXX,nightonly=TODO,IGMPARS=no,FPN=no
SDSSJ164251.06+392408.9,no,,,,,,,,,,,,,,,,QSO,62.91,40.95,2.3823,Churchill,13398,XXX,SN=8,vXXX,nightonly=TODO,IGMPARS=no,FPN=no
SDSSJ135726.27+043541.4,Lya,"896, 1010",1,967,348,11,1.80E+14,2.49E+13,37.3,4.1,62.1,6.8,"blended, missed in pilot, salt versions",1.2345,,,QSO,340.77,62.51,1.23453,Morris,12264,LBJ005-08,"SN=N:21.0,C:13.3",v3.0,nightonly=done,IGMPARS=yes,FPN=yes
SDSSJ135726.27+043541.4,Lya,"1088, 1160",1,1124,83,11,1.84E+13,2.92E+12,24.2,2.7,40.3,4.5,blended,1.2345,,,QSO,340.77,62.51,1.23453,Morris,12264,LBJ005-08,"SN=N:21.0,C:13.3",v3.0,nightonly=done,IGMPARS=yes,FPN=yes
SDSSJ135726.27+043541.4,Lya,"2552, 2624",1,2586,59,9,1.21E+13,2.11E+12,26,3,43.2,5,weak,1.2345,,,QSO,340.77,62.51,1.23453,Morris,12264,LBJ005-08,"SN=N:21.0,C:13.3",v3.0,nightonly=done,IGMPARS=yes,FPN=yes
SDSSJ135726.27+043541.4,Lya,"4507, 4555",1,4540,32,7,6.60E+12,1.58E+12,15.7,2.1,26.1,3.5,super weak,1.2345,,,QSO,340.77,62.51,1.23453,Morris,12264,LBJ005-08,"SN=N:21.0,C:13.3",v3.0,nightonly=done,IGMPARS=yes,FPN=yes
SDSSJ135726.27+043541.4,Lya,"5044, 5120",1,5092,129,8,3.24E+13,2.45E+12,26,4.5,43.3,7.5,blended,1.2345,,,QSO,340.77,62.51,1.23453,Morris,12264,LBJ005-08,"SN=N:21.0,C:13.3",v3.0,nightonly=done,IGMPARS=yes,FPN=yes
SDSSJ135726.27+043541.4,Lya,"5797, 5849",1,5825,38,7,7.93E+12,1.58E+12,15.3,2.5,25.5,4.2,weak,1.2345,,,QSO,340.77,62.51,1.23453,Morris,12264,LBJ005-08,"SN=N:21.0,C:13.3",v3.0,nightonly=done,IGMPARS=yes,FPN=yes
SDSSJ135726.27+043541.4,Lya,"8763, 8847",1,8804,89,8,1.94E+13,2.08E+12,28.6,2,47.6,3.4,,1.2345,,,QSO,340.77,62.51,1.23453,Morris,12264,LBJ005-08,"SN=N:21.0,C:13.3",v3.0,nightonly=done,IGMPARS=yes,FPN=yes
